no,Replicate,Xt1,Xt2,Xt3,e,Y
19,77,-0.301025727,1.091813839,-0.890424134,-0.149843899,2.161939686
20,77,-0.095166616,-1.208032363,-1.840625147,-1.448384916,-5.924750636
21,77,-0.479185206,-0.742507034,0.563739023,-0.11930363,4.604722218
22,77,-0.648040708,-1.879298763,-1.479954671,-18.43136573,-22.83736697
23,77,-0.33612018,-0.224638991,0.325401043,0.002851933,4.702889128
24,77,0.912717463,0.142310505,1.873217934,0.000415243,11.32255255
25,77,-0.721736169,2.476462302,0.526487914,25.94595212,35.2673076
26,77,0.160426921,-1.459547845,-0.126537695,-1.426606411,-0.007293113
27,77,0.105048214,1.132851088,1.447914262,1.175435267,12.12922253
28,77,1.389407381,-0.511964573,-0.039757341,0.082394743,3.727084407
29,77,-0.189015557,-0.539056697,0.308508222,-0.058818646,4.167619684
30,77,1.22032853,-0.645271045,-0.973288113,0.084259935,0.100647571
1,78,2.471147325,0.382382509,-1.309901356,0.006341824,0.852729634
2,78,0.918236339,0.189919704,-0.777814207,-0.000133909,1.851909037
3,78,-1.222069519,0.1021934,0.738111116,6.13E-05,6.321723649
4,78,0.256130316,1.505360345,1.438332893,-1.311350879,10.22714018
5,78,-0.61673779,-0.492940068,-0.919110499,-0.026692818,-0.321595833
6,78,0.485721179,0.409088424,-0.136391416,0.042676164,4.359588176
7,78,1.304153452,-0.43968254,-2.196280018,0.024242931,-4.020227562
8,78,-0.316830187,-2.267115133,-0.623281172,17.18911487,15.41789788
9,78,-1.198089458,2.731191203,1.507499737,-69.46639628,-56.4218462
10,78,0.837219409,-0.475967089,1.186668266,0.060024315,7.952967205
11,78,-0.659399153,1.077268766,0.812350111,-0.77038725,7.50621664
12,78,-2.052430743,0.651480097,-1.845055785,0.044537239,-2.44141574
13,78,0.245960086,1.112507582,-0.290192492,-0.400388819,4.322063619
14,78,-1.635775453,0.153192622,-0.18261273,-6.85E-05,2.918004446
15,78,0.203631875,0.876940242,-0.550708392,0.139122416,3.553435319
16,78,0.065733968,-0.687652605,-0.923620356,0.182405908,-0.147812694
17,78,-0.877687395,0.382930155,-1.029564321,-0.023589861,0.493298859
18,78,-1.007628577,1.031039609,0.344939428,0.102690264,6.487980188
19,78,-1.380176496,0.255760734,-0.309543945,-0.006199195,2.711013103
20,78,0.977570486,-1.824393201,1.241853855,-2.013269424,4.111842847
21,78,-0.044112811,1.072558857,-0.533079267,0.856953742,4.529061543
22,78,-0.110449265,-0.382085181,-0.345035546,-0.032423257,2.108141301
23,78,0.467224687,-0.018883328,1.259656161,-6.93E-09,8.693327056
24,78,0.369029787,1.062224538,0.596324027,1.138487389,9.026202607
25,78,-0.736259149,-0.047792629,-0.136537689,-2.77E-06,3.142268953
26,78,0.496269491,0.289923891,-0.376279491,-0.015437767,3.263349696
27,78,0.115308881,-1.208612567,0.833180624,1.044283214,6.276938161
28,78,1.605712408,1.239009412,0.943625772,2.297784715,12.19563658
29,78,-1.108984162,-0.384393207,-1.692378023,0.017734757,-3.095009601
30,78,-0.235859694,-0.717429204,0.540443459,-0.123704807,4.651403963
1,79,0.515915912,1.550360278,0.405274839,7.121654746,15.11255095
2,79,-0.948171881,-1.738248406,0.45021842,-10.82445095,-8.190306005
3,79,0.229571629,3.463108701,0.273153745,-148.0452653,-137.7754201
4,79,0.970199809,1.882005013,-0.048073381,-7.764040498,-0.726017228
5,79,-0.512396779,0.004325161,0.376942037,-5.93E-10,5.158520361
6,79,0.501976385,-0.788722723,-0.063087931,-0.556055751,2.234534165
7,79,0.480067648,-0.550927182,0.890579688,0.009719125,6.581442288
8,79,-0.684282328,0.756409576,-1.491556332,0.259303359,-0.249398002
9,79,1.067582073,0.476326622,2.095958338,0.089845656,12.77681844
10,79,-1.205761392,0.496979225,0.562864863,0.051762615,6.341240401
11,79,-0.109126972,0.10634259,0.733824987,0.000144252,6.757777303
12,79,-0.500766024,-0.658950407,-0.511121674,0.20713678,1.178366732
13,79,-1.920609934,-0.482294306,0.605475625,-0.028149826,4.659876993
14,79,-1.756560388,1.278258682,0.998082665,-2.261725788,6.546135674
15,79,-0.341482098,-0.065028484,0.273959099,1.56E-05,4.752132775
16,79,0.63379659,-1.010397794,-0.872117361,1.948861953,1.547161397
17,79,-0.209739998,-0.480614098,0.501032369,0.068300127,5.067199508
18,79,1.392417497,-0.126257046,-0.423796435,-0.000475331,2.841438935
19,79,0.577314176,0.470885044,-2.272786015,-0.007563157,-3.252339575
20,79,2.28533158,-0.3768551,-0.640815298,0.016863238,2.058778147
21,79,-0.266492539,-1.214602022,-1.59092751,-0.883442989,-4.539282073
22,79,-0.469415908,-0.481629568,0.285160667,0.012503984,4.128871669
23,79,-0.220490702,-0.876227719,0.473976784,-0.020342829,4.283435733
24,79,-0.73659724,-0.583151084,1.63308896,0.007560155,8.71731489
25,79,-0.447172409,-0.529451238,-0.560963068,0.052705137,1.060192272
26,79,-0.972568126,-2.026310701,0.088828947,20.63057433,21.52186523
27,79,0.32220021,0.463282094,-0.712388698,-0.045605052,2.21359886
28,79,1.72094416,-0.247654451,-0.758535579,0.003573568,1.589741471
29,79,0.749027662,-0.981112802,-0.741812817,-2.013762271,-1.856346551
30,79,2.855522623,-0.6884877,0.057574945,-0.13635912,4.180388181
1,80,-1.366094024,-0.115531993,-0.687791109,0.000103645,0.804320054
2,80,0.338664044,0.85107423,0.110985723,-0.36494675,5.446678814
3,80,0.364454152,-0.412656854,2.251199398,-0.070065492,11.56104872
4,80,-0.094003466,0.430146072,0.131804521,-0.049413356,5.032700643
5,80,0.610613168,-0.339866881,1.05288036,-0.009024108,7.515790136
6,80,0.279513921,0.500808006,-0.628277656,-0.017708629,2.583509386
7,80,-1.000007979,-0.279853125,-0.323183851,0.014209116,2.030964372
8,80,-0.341239962,2.476974858,1.438836126,93.64487532,106.4036517
9,80,0.067218855,0.758772818,1.149454859,0.075970437,9.379054698
10,80,0.364927332,0.248423637,-2.067179121,0.002685883,-2.920552565
11,80,2.511923141,-1.199170136,-0.73164979,0.264054517,0.836129325
12,80,0.482959821,-0.585392839,1.412909497,-0.009045016,8.392523845
13,80,0.70910906,0.491090526,-0.972875831,0.021276573,1.539202995
14,80,0.540864485,-0.752694414,-1.554686999,-0.358006806,-2.867575829
15,80,-1.621383244,-0.515811107,0.923520034,-0.017949233,5.884452931
16,80,1.373655531,0.081776433,1.11916664,4.56E-05,8.701172336
17,80,-0.491625633,-0.71146743,-0.047667483,0.294734535,2.859280198
18,80,0.521258952,-1.231591744,-0.491949797,0.018924027,0.609020723
19,80,-0.522544642,2.073979485,1.036617349,5.6125453,16.24631913
20,80,-0.160791435,-1.205220162,-1.277317294,0.58084023,-1.889648846
21,80,0.119317066,0.048670493,1.088667521,2.54E-06,8.039938184
22,80,1.339633943,-0.264234799,0.86002441,0.012034588,7.247623842
23,80,0.356317278,1.111041137,-0.631653716,-0.686974909,2.848160328
24,80,0.243211388,-0.155395628,1.001656022,-0.000282082,7.469870711
25,80,0.674101728,-2.113232537,-1.444737249,6.45205491,2.350792699
26,80,-0.368127816,0.297059884,0.922089245,0.001326155,7.619186137
27,80,-0.687817396,0.301483627,-1.258482859,0.002648528,-0.350791282
28,80,0.913407839,-1.243836618,-0.976593267,0.774199861,-0.241927691
29,80,0.976930388,-0.114380752,1.992792086,0.00010013,11.39335267
30,80,0.264547939,-0.324604154,-0.754741654,-0.00157473,0.90026826
1,81,-0.554345984,-0.819772879,0.429803125,-0.037450392,4.058443145
2,81,-0.939852946,-1.373373175,-0.12543114,-4.41786772,-3.305420766
3,81,2.062791712,-0.580372906,-0.482673474,-0.117492623,2.099440195
4,81,0.857751607,-0.135940217,2.121903307,0.000303073,11.77834529
5,81,0.749513951,0.47917547,0.410173239,-0.00333469,6.491857754
6,81,-0.990320586,-1.413993422,0.174035363,-0.351708016,1.757700922
7,81,-1.090863621,-0.235563189,0.439267342,-0.006191113,4.785481087
8,81,-1.974450607,-0.364934858,-0.804223861,0.032208194,-0.200180234
9,81,-0.078593891,-0.519559524,0.714283563,-0.10223839,5.658405594
10,81,1.517967109,-0.583012757,-0.760524446,-0.061951086,0.932828617
11,81,1.669496516,0.957862668,-0.779014818,-0.082818191,3.217321074
12,81,0.164854538,-0.740083323,0.404968885,0.45913913,4.872843946
13,81,-0.163751409,-2.253598053,-1.907144271,-5.703140136,-12.01475716
14,81,1.248925139,0.371963576,0.664091029,-0.006623969,7.441619156
15,81,0.472634897,-1.363110308,0.69984581,0.320069884,4.983903297
16,81,1.631875851,-1.081822068,0.29233918,2.597738606,6.680176892
17,81,0.684684871,0.59717582,2.338398453,0.013737791,13.6016099
18,81,-1.143638423,0.93923106,0.497204774,0.114283896,6.855612303
19,81,0.048715897,0.818303122,2.717126625,0.366262991,15.39485988
20,81,-0.522514251,0.236233587,2.127703894,-0.002807363,11.80227134
21,81,-2.303901329,0.244579148,1.359316455,-0.003430334,8.335417095
22,81,1.165862726,-0.623148089,-0.087727633,-0.371321689,2.844481788
23,81,1.096038075,-1.05726856,0.921646751,0.017493371,6.187934066
24,81,0.440036031,-0.10368535,-1.477645409,2.25E-05,-1.299014595
25,81,1.949763627,-1.276473834,1.296306413,-2.76232504,4.769572747
26,81,-1.449187367,0.531312586,-1.366868178,-0.088822847,-0.792254357
27,81,-0.177020947,0.720246867,0.608967537,-0.313480401,6.888364654
28,81,-0.615513032,-0.157789583,-1.123411996,0.000727438,-0.526445334
29,81,-0.021509671,-0.798232703,-1.648097529,-0.015979872,-3.155083899
30,81,-0.263598792,-0.421142923,0.261143939,-0.027320558,4.175643722
1,82,0.600753367,-1.295307539,2.823668195,-2.132908793,10.32963675
2,82,-0.213412566,-0.298877634,0.237965738,-0.004069539,4.31892564
3,82,-0.467238231,-0.931678401,1.641708469,-0.190665937,8.135071657
4,82,-0.916712729,-0.355048163,0.718789744,-0.007072932,5.681312809
5,82,1.601475218,0.768220606,-0.350976436,-0.415120272,4.114285556
6,82,-0.59623101,-0.202823129,-1.273283441,0.001051524,-1.125495959
7,82,0.282120364,0.646408765,-2.228341873,-0.186993942,-3.12656339
8,82,1.093209034,-0.447862406,1.620483429,0.055384927,9.654615276
9,82,-1.464859208,0.559246521,-0.716090923,0.041289071,1.716287847
10,82,0.834014571,-1.161619904,-0.34554003,-0.365071352,0.982160511
11,82,0.907718604,1.156119226,0.541276712,2.672230471,10.71809292
12,82,-2.194099096,-0.580792872,-0.188593998,-0.093212885,1.479019776
13,82,1.459943533,-0.031940889,-0.284355252,1.46E-06,3.512388635
14,82,0.278822194,-2.299596016,-0.473597941,-2.269850722,-3.312668457
15,82,-2.074469181,-0.120091776,-1.595617703,0.000365603,-2.753783465
16,82,1.594654629,-0.038418069,0.881595831,-2.05E-06,7.753977686
17,82,0.224362748,-1.116626796,-0.471223918,0.370297031,1.08869583
18,82,-0.622354453,0.770991932,0.763888455,-0.115829818,7.541714737
19,82,0.314262207,-0.427651501,0.296651363,0.032880763,4.5850533
20,82,2.301711342,-0.442862803,0.677246605,0.023766544,6.718244654
21,82,-0.308626066,0.794597138,0.615714227,0.405585255,7.690601752
22,82,-0.17183983,-1.084235069,0.960610903,0.898725587,6.661836302
23,82,0.652515884,-0.811971035,1.775594595,0.194173481,9.629363824
24,82,1.085574727,-0.640927091,1.218418291,-0.142985592,7.716159509
25,82,-1.053673094,1.146238834,-0.460828859,-2.927659207,0.711245915
26,82,-2.373020906,-0.962501458,0.356865698,0.318059852,3.209815817
27,82,0.408113456,-1.325183446,1.117979597,0.078681142,6.278877906
28,82,-0.921292066,-0.921575663,-0.247143446,-0.720642624,0.638760651
29,82,1.289258606,0.393459873,1.254700502,0.005184061,9.627999118
30,82,-1.429651416,2.059392698,2.16362462,38.24145072,52.54772783
1,83,-0.62349896,0.562496457,0.977298678,0.046907666,8.159528006
2,83,1.315176126,-1.216784095,-0.602489831,-1.026511527,-0.49458061
3,83,-0.378035977,0.329827284,-0.359480852,-0.007773914,3.041621556
4,83,-0.935878746,-1.565142373,-0.886818147,-2.856760162,-4.771370548
5,83,0.229722116,0.241288774,1.575648211,-0.000999679,10.12515589
6,83,-2.051901466,0.076411005,0.479536759,-1.55E-05,5.020172782
7,83,-1.33155398,-0.536613948,0.855791874,-0.142915031,5.600393199
8,83,1.019518286,-0.817689526,0.066449011,-0.53890919,2.881580277
9,83,1.373459044,0.618942228,-0.166381702,-0.143490935,4.735331899
10,83,-1.695089895,1.107016377,0.644716756,-0.876158951,6.427309975
11,83,-1.789964401,0.091508776,3.099331022,-2.50E-05,14.57884408
12,83,1.514325133,-0.594154667,0.429286695,-0.043197898,5.216732255
13,83,0.965395204,-0.452432692,-0.881116235,-0.019688265,0.515802331
14,83,-0.259907208,-0.736964653,0.126801218,-0.149963794,3.097110728
15,83,-0.99838833,0.04593183,-1.549042968,2.78E-06,-1.907009492
16,83,0.232159775,0.663803533,-1.340514647,-0.009445035,0.253271445
17,83,-0.283079514,2.097138493,-0.05494816,-9.2332787,-2.39861614
18,83,-0.943122675,0.665831003,-0.325914461,0.020821326,3.469026699
19,83,1.07512191,1.274893976,0.98948176,-0.871272894,9.033251169
20,83,-1.013508549,0.579142784,-1.08287754,0.018896128,0.583847741
21,83,-1.521126372,-0.239171792,-1.046909283,-0.000428881,-0.736510536
22,83,-0.930451819,-0.310416052,0.571513554,-0.007517752,5.212126236
23,83,0.084775878,-0.546669463,0.377142549,-0.02234203,4.549277305
24,83,-0.271684468,0.739019299,-0.521747102,-0.250381936,2.871183659
25,83,-0.714138043,1.330334646,1.131582345,-2.820210835,6.963332359
26,83,-2.589716614,-2.291853821,-0.487454989,1.787315806,-0.441189532
27,83,0.504474464,-0.236674352,-0.323533854,0.002523228,2.684579612
28,83,0.390349085,1.002951126,-0.044224193,0.686817337,6.188176563
29,83,0.438317602,-0.437388587,1.346578352,-0.050294276,8.316631951
30,83,1.164195671,0.908240551,-0.328363072,-0.323030203,4.322901834
1,84,-0.162674039,1.412411046,0.370641522,-4.440993353,2.946863078
2,84,-1.123543936,0.377403697,0.615225824,-0.002161946,6.329338991
3,84,-0.388133415,-1.172508028,0.307588016,-1.031405589,2.161895862
4,84,0.435588187,1.377383275,1.617237208,-3.853799429,8.208564706
5,84,0.194834213,1.220160772,-0.599719254,2.940180066,6.689365596
6,84,-0.326189675,-0.293047116,-0.879653729,-0.002123384,0.261076646
7,84,-1.099895227,0.432640967,0.752979767,0.040288256,6.960018775
8,84,-0.734725765,0.602233459,-1.023402998,0.09019325,1.015402338
9,84,-1.624046014,-0.165582973,-0.39708251,-0.001181308,1.67132879
10,84,0.567941101,0.483291158,1.198484336,0.058089656,9.324746441
11,84,1.20376821,-0.789983075,-0.093725459,-0.416939937,2.542181084
12,84,0.698511413,-0.841766118,0.77883059,0.588785349,6.40933086
13,84,-2.957625461,0.299617974,0.276151298,0.006066454,4.266587903
14,84,0.251416146,0.307397736,-0.118324679,0.004275464,4.139969682
15,84,0.369526721,2.227630746,0.832757268,17.29554817,27.78273114
16,84,-0.500342352,-1.716981979,-0.639578149,-0.173671107,-1.251762351
17,84,-1.290704071,-0.181989447,-1.036931944,0.001545512,-0.520675285
18,84,-0.500883679,0.504939499,0.063882239,0.017907377,4.804939214
19,84,-1.12635112,0.481205892,0.548081447,0.010641219,6.255002816
20,84,-0.381785712,-0.192987483,0.389543668,0.001403478,4.961565175
21,84,1.465531007,-0.851974143,0.10559825,-0.39800369,3.290401198
22,84,-0.104870643,0.305250523,0.249563856,-0.012424064,5.301933345
23,84,1.362775952,0.182149694,1.354651513,-0.000428619,9.694651748
24,84,-0.176179643,-0.129996851,1.901277037,-0.000276637,10.57885356
25,84,-0.308330661,0.665676794,-0.205923431,0.232252412,4.366110986
26,84,0.730717417,0.220758915,1.390959436,-0.005960388,9.624918919
27,84,-1.569438681,-0.247189316,-0.544997739,0.000523397,1.039972091
28,84,0.783844737,0.643875265,0.923816074,0.126916481,8.732005141
29,84,-1.464033325,1.417464741,0.306971617,4.088556472,10.73423807
30,84,-1.867921244,2.019717676,-0.80021516,-19.11262533,-15.71099189
1,85,-0.459072895,-1.536893368,0.849228781,-1.672684916,2.895569485
2,85,0.685756042,-0.611567858,0.937984435,-0.129622615,6.60407198
3,85,-0.053562718,0.790013638,-1.010845502,0.352396869,1.87694843
4,85,0.539654775,0.78099045,-0.614679027,-0.202858165,2.971644923
5,85,0.002742374,-0.168082846,0.995692064,0.001593739,7.33505785
6,85,-1.385727761,-1.1689474,0.671454475,-1.036958479,3.072565425
7,85,-0.249178865,0.952409721,-0.809340695,0.231669156,2.646985688
8,85,0.249941325,-0.358657468,-1.4234926,0.017689735,-1.544893299
9,85,-0.436631312,1.036988452,0.62718558,0.262773723,7.901471965
10,85,0.303871921,-0.472989535,-0.096451316,-0.030683391,3.034156337
11,85,-0.122302223,0.076928654,-0.627167404,-6.86E-06,1.808662582
12,85,0.441854612,-0.888400442,1.951076282,-0.477989361,9.390026437
13,85,-0.284937441,-1.292500898,-1.237206215,-5.739749097,-8.246417793
14,85,0.112524985,-1.020931387,-0.815268021,0.225290469,-0.196061492
15,85,-1.171211527,-0.917612375,-0.332363762,-1.061037295,-0.102450013
16,85,0.914258387,1.495000321,0.174368003,-5.565475586,1.670453062
17,85,0.702814768,-0.088578567,-0.453326451,1.83E-05,2.516301094
18,85,0.288232628,0.623071217,0.422185322,-0.134422632,6.435344401
19,85,-1.4078773,-3.031837261,-0.867512251,60.67482878,56.44087787
20,85,-0.915535366,-0.984927657,0.074648715,1.123053748,3.54818349
21,85,0.752818085,0.83827527,-0.953893032,-0.291529343,1.832995878
22,85,0.038834478,0.296609226,-0.968416071,0.011906,0.986055776
23,85,0.181914336,-0.122079153,-2.236743559,6.36E-05,-4.162566235
24,85,0.659581012,1.211052142,-0.788263389,1.116813663,4.35947608
25,85,-0.829150483,2.497113819,-0.675155113,-16.80219497,-11.81874284
26,85,0.176476816,-1.47720804,0.551565762,4.406496997,8.246912406
27,85,0.732913077,0.44833692,-0.309846472,0.000231914,3.850455225
28,85,-1.447817486,-0.047832791,-1.298633936,-8.88E-06,-1.325967227
29,85,-0.254508367,2.385761753,-0.355216222,0.314892144,6.512953027
30,85,-1.1700013,-1.042997803,0.268316651,-1.106999603,1.826443116
1,86,0.836126449,1.182507064,-0.451812648,1.890964878,6.372650521
2,86,0.319784223,0.648456466,0.117781568,-0.132619415,5.391992617
3,86,1.959084579,-0.750797617,0.351416455,0.264547197,5.187083839
4,86,1.370828737,1.453312626,1.152079447,-0.624912973,10.25087347
5,86,0.576599084,0.285233899,-0.862650031,-0.001372322,1.551578047
6,86,1.185464775,1.094364865,0.450033245,-1.498655421,6.237197468
7,86,0.678362465,-0.12046443,-0.73708021,4.83E-05,1.437207929
8,86,1.016315918,1.390450877,-0.522777148,-6.458256414,-1.848051465
9,86,-0.923572047,-0.556914101,1.923327627,0.046524249,9.765703736
10,86,-1.022889949,0.471140109,1.219587872,0.008851394,8.696921917
11,86,0.173530162,-0.202266676,-0.702794399,0.001516855,1.237469069
12,86,-0.736305129,0.436251941,-0.231177955,0.002199308,3.529814529
13,86,-1.526265082,0.480119986,2.092573892,0.071804846,11.7147448
14,86,0.613283818,-0.638540044,-0.722288556,0.113716104,0.800980762
15,86,-0.191258061,-0.342907665,0.137089158,0.021027554,3.923683803
16,86,-0.975885316,0.606653622,-0.222207689,-0.031203458,3.688475169
17,86,1.416758377,-1.008420938,-2.381880172,-0.351118211,-5.871814887
18,86,1.181513854,0.988705815,0.855368095,0.561288202,9.596277608
19,86,1.349083633,0.28335102,1.751692095,0.006723996,11.27747552
20,86,-0.885257052,0.059733004,-0.343868762,-2.28E-05,2.497546296
21,86,0.574907012,-0.376684473,0.671272717,-0.002055145,6.07946273
22,86,0.345270108,-1.21779394,1.311356061,-1.413764825,5.618534127
23,86,2.135150226,-2.18333712,0.460749928,51.48509892,54.72285307
24,86,0.044784029,-0.398901853,0.328240211,0.052815109,4.6540407
25,86,1.001556509,0.113602056,0.029384627,-8.06E-05,4.676729782
26,86,0.845937865,0.529721183,0.867935711,0.081291655,8.338817135
27,86,0.029714676,-0.859483791,0.597598085,-0.698386062,4.175627226
28,86,0.148096356,-0.215847641,-1.325306187,-0.003843693,-1.039478885
29,86,-0.547857297,1.168642804,0.283003001,2.912312532,9.464944625
30,86,-1.149789831,-0.401881011,-0.120445444,-0.0127127,2.490946254
1,87,-0.457527523,-0.267656617,-0.676757999,0.001332045,0.980507313
2,87,-1.558278838,-1.477551084,-0.195845591,2.587139067,3.042456778
3,87,-0.43174687,-0.997044331,-1.40253354,-0.773490497,-3.490876484
4,87,0.608941911,-0.071949109,-0.437728248,2.10E-05,2.559852414
5,87,-0.498270565,-0.618691353,1.095914167,-0.203637776,6.61430797
6,87,-1.335634787,0.876961741,0.502708788,-0.178405497,6.412534837
7,87,0.876271084,0.633162335,0.51949637,-0.21058229,6.959856576
8,87,0.815339164,-0.43161733,0.114062452,0.005184334,4.09451883
9,87,0.753035807,0.529880425,-1.48578257,-0.089356777,-0.34213907
10,87,0.608804092,-0.033383797,-0.099941894,-1.47E-06,3.833653648
11,87,-0.139220262,0.681188414,0.258187314,-0.02172503,5.873843817
12,87,0.297387126,0.572202076,-0.450012363,0.061684024,3.418897483
13,87,-0.717170617,-0.784524381,-1.008709516,0.177681738,-0.917327336
14,87,-2.190142539,0.31899201,-1.055754472,0.00267663,-0.195608468
15,87,0.713085177,1.224605865,-0.719534378,3.852416119,7.384235226
16,87,-0.540899039,-1.186811227,0.779920358,-1.325555864,3.48558097
17,87,0.433922332,-0.683409417,-0.107020466,0.025596935,2.788778066
18,87,-0.365867595,-0.015957566,-0.090291527,-3.01E-08,3.504667087
19,87,-1.488309406,-0.713599257,1.118526993,0.112599304,6.473573831
20,87,0.172630418,-0.991754127,-1.155664133,-2.20606006,-3.785029964
21,87,-0.232437857,0.436986941,-1.289075248,0.023942051,-0.054223573
22,87,-0.132676905,0.915426465,0.382711038,0.819572975,7.517401649
23,87,1.232100672,-0.796246538,-0.055973523,-0.582035661,2.514930118
24,87,0.256420993,-1.167482727,0.721428279,-0.449003484,4.499482627
25,87,0.362582623,-0.918116485,-2.294696653,-0.36085458,-5.853904209
26,87,0.781088026,-0.217034129,-0.903556125,-0.001813877,0.73226809
27,87,1.563787696,1.835465101,1.914748188,12.55284977,26.82465598
28,87,1.03058245,0.987194841,-2.44661157,-0.448745068,-3.36352148
29,87,-0.214996654,1.218604918,-1.417176735,2.639263553,3.279336023
30,87,1.671596871,0.044565243,-1.893482519,-6.96E-07,-2.081051153
1,88,1.218219033,2.632335853,-0.391633899,67.26726504,74.29317439
2,88,-1.485069371,1.177811802,0.235649169,-2.582284348,3.438742614
3,88,-1.157087125,0.367919685,-1.165988717,0.019241715,-0.08927299
4,88,1.113370862,-0.092954681,1.212325114,-4.04E-06,8.670282698
5,88,-0.440996195,0.555314419,-1.751719734,-0.049010927,-1.698628819
6,88,1.101445309,-0.80677288,-0.928489521,0.535064052,0.422920581
7,88,0.576233179,-0.452722761,1.393963212,-0.087230243,8.482446451
8,88,-1.144400451,0.321933538,-0.853607371,-0.008565054,0.943588538
9,88,-0.514351458,0.164235514,1.143097107,0.000706945,8.156469217
10,88,0.341052784,0.24725196,-1.154960868,-0.004349921,0.345090008
11,88,1.629473968,0.442565975,0.89734071,-0.065709994,8.480355112
12,88,0.125915827,-0.134357229,1.802803861,-0.000528047,10.33839634
13,88,1.602804449,-0.43960517,-1.639029799,-0.002927348,-1.921720598
14,88,1.181367167,0.814905967,0.051073936,0.111078008,5.989849995
15,88,0.995903251,-0.019999487,0.880535498,2.44E-07,7.538290106
16,88,0.89560966,0.788025903,-1.122349281,-0.606985143,0.892840164
17,88,-2.340813345,-0.778355715,-0.762685419,-0.20667614,-1.056202561
18,88,-1.74376625,-0.599713723,1.514997885,-0.156703211,7.700212089
19,88,0.882510649,0.922844773,0.078696173,0.376332976,6.396910619
20,88,0.55766432,0.771443416,-0.097795962,0.323118877,5.351284266
21,88,-0.565022223,0.223064114,1.410280429,-0.000357604,9.185239224
22,88,-1.814574174,0.636424584,-0.24617011,-0.230549671,3.112045141
23,88,-0.684548544,-0.473729447,-0.709140863,0.020333695,0.483013001
24,88,-0.401679478,0.394000644,1.070551407,-0.034929929,8.249384311
25,88,0.14663767,0.10985164,0.05202117,7.10E-05,4.410779783
26,88,-0.606077313,0.071887915,-0.259110396,5.70E-06,2.932609221
27,88,0.179440987,0.073078158,-1.474058293,-4.77E-06,-1.125220993
28,88,-3.219939353,1.193584768,0.518539855,2.980087121,9.349232011
29,88,-0.225104605,0.827345618,-1.244283187,-0.567962152,0.103594959
30,88,-1.128490766,0.045264699,0.052178087,-3.31E-06,3.804338541
1,89,-0.018729953,0.739590603,-1.251051177,-0.294221225,0.30388846
2,89,-0.976890009,1.620832663,-0.449151752,3.766417997,8.189964679
3,89,-1.519932615,0.309579015,0.031519936,-0.004691269,3.965175978
4,89,1.235450687,-0.079733961,1.766439,1.20E-05,10.73377171
5,89,1.697259257,1.811224077,-0.615502221,-5.95478083,-0.774849006
6,89,0.836336027,0.886298658,0.250240582,0.537375692,7.102224185
7,89,-0.877900565,-0.356718322,-0.610369156,-0.018816194,0.897617135
8,89,-0.109003283,-1.308026575,-1.404601028,3.421992338,0.359787461
9,89,0.725448411,-0.031014518,0.373719695,1.09E-07,5.589048598
10,89,0.577026408,-1.980623774,1.056459601,15.7949329,20.85806236
11,89,-0.389729069,0.410993391,-1.084693327,0.004229417,0.559931899
12,89,0.788867743,-0.995017926,2.433147061,-2.010818133,9.571531497
13,89,1.737684186,-0.340476176,-0.47533196,0.005014241,2.478178596
14,89,1.623673016,-1.450387326,0.544571419,-3.241278962,1.193066362
15,89,-0.641410094,0.676801172,-0.602717861,-0.017426187,2.571427233
16,89,0.454730744,0.561481467,0.745889773,-0.083944637,7.625373045
17,89,-0.425835799,0.7545454,0.109917665,-0.367465208,4.989722167
18,89,0.273907841,1.946385395,-1.399720776,2.975526385,4.965672821
19,89,1.142919434,-0.511427244,0.540053252,-0.013328805,5.620889809
20,89,0.617064861,1.371094524,1.182379078,10.84170623,21.40173864
21,89,0.123156937,0.614450903,-1.948622266,-0.169492863,-2.213593893
22,89,-0.043598901,-0.004766812,0.024577425,3.65E-10,4.063888953
23,89,-0.099387728,0.241984073,1.34769339,0.002413904,9.177331126
24,89,0.068054358,1.675590764,-0.622221738,-2.295403124,2.005206508
25,89,0.284413745,1.209286901,1.151844095,-1.74015452,8.334180072
26,89,1.550178253,-0.551709944,-0.367257217,-0.114387147,2.355993258
27,89,-1.505564632,0.849927983,0.686351679,0.122505788,7.266037952
28,89,-0.297064658,1.685264598,0.576420492,-9.7132558,-1.229070995
29,89,-0.467372134,0.805727657,1.492284131,0.135065714,10.52893122
30,89,0.694751634,-0.603538083,0.35156519,0.03328606,4.671514273
1,90,0.505605125,0.224146711,-2.15497994,0.006861645,-3.212604024
2,90,-0.225704488,0.082141836,-0.684301997,-4.35E-05,1.569400273
3,90,0.043778449,1.5525817,0.035207517,13.53579971,20.0089307
4,90,2.701584073,0.455246601,1.409055575,-0.033053179,10.80305042
5,90,-1.23375,0.706825838,-0.221678784,0.179599406,3.948294541
6,90,0.213993939,-0.968374242,-0.434548813,0.799615172,1.868275657
7,90,2.079262808,0.462293267,-0.970741338,-0.028815697,2.001660511
8,90,1.604529877,-1.281605407,-1.279973507,-0.298604366,-2.187105149
9,90,0.98781466,-1.861399077,-0.431451726,3.592000677,3.641801713
10,90,0.693288268,0.838974347,2.520257036,-0.026708432,14.58199373
11,90,-0.344482228,0.611950979,-0.671047902,-0.135545975,2.228815154
12,90,-0.039938166,-0.102936615,-0.670558925,-0.000108467,1.415499216
13,90,1.017760896,-0.530286073,-0.0091365,0.171070872,3.749854721
